ra,dec,u,g,r,i,z,run,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
222.8613088,0.491121435,19.11269,17.97062,17.43498,17.194570000000002,17.0672,752.0,5,530,3.28e+18,STAR,0.00019872,2909,54653,584
222.9301236,0.551959989,17.68786,16.79101,16.523020000000002,16.42408,16.39017,752.0,5,530,3.28e+18,STAR,3.52e-05,2909,54653,590
222.93396780000003,0.432157455,18.236520000000002,17.03079,16.523410000000002,16.280720000000002,16.18811,752.0,5,530,3.28e+18,STAR,0.000122931,2909,54653,587
222.95542030000001,0.472939254,18.315839999999998,17.36814,17.06714,16.912679999999998,16.87696,752.0,5,530,3.28e+18,STAR,2.56e-05,2909,54653,583
223.035008,0.49467805600000003,18.35068,17.1323,16.693379999999998,16.5298,16.45769,752.0,5,531,3.48e+17,STAR,0.000164416,309,51994,398
245.7006332,-0.84430057,18.04187,16.38026,15.517510000000001,15.04708,14.683620000000001,745.0,1,581,4.1e+17,GALAXY,0.04593659,364,52000,286
246.020743,-0.877447933,18.05132,16.94163,16.56012,16.27179,16.12879,745.0,1,583,4.1e+17,GALAXY,0.05315065,364,52000,255
246.015172,-0.902868763,17.75489,16.310370000000002,15.54011,15.102739999999999,14.79766,745.0,1,583,4.1e+17,GALAXY,0.04652571,364,52000,259
246.1524866,-0.919125262,19.14551,17.94895,17.85661,17.85323,17.883210000000002,745.0,1,584,4.1e+17,STAR,-0.000221536,364,52000,203
246.1603004,-0.896662044,18.03995,16.84321,16.26401,15.869489999999999,15.62851,745.0,1,584,4.1e+17,GALAXY,0.04825275,364,52000,201
246.27340299999997,-0.935451398,19.22729,18.10856,17.62888,17.427039999999998,17.30622,745.0,1,585,4.1e+17,STAR,-5.15e-05,364,52000,209
247.1761035,-0.882946006,18.64252,17.46848,17.347170000000002,17.333289999999998,17.36111,745.0,1,591,4.1e+17,STAR,-9.559999999999999e-05,364,52000,54
247.2544886,-0.854530838,18.25633,16.75476,16.15203,15.92617,15.82208,745.0,1,591,4.1e+17,STAR,9.41e-06,364,52000,15
249.65931490000003,-0.9048670540000001,19.329720000000002,19.59161,19.94725,20.239620000000002,20.30066,745.0,1,607,3.92e+17,STAR,-0.000116555,348,51671,3
249.5831957,-0.915852881,19.564420000000002,18.31213,18.154989999999998,18.12128,18.101960000000002,745.0,1,607,3.92e+17,STAR,-0.000429915,348,51671,4
249.692212,-0.891026543,19.57101,17.94255,16.91265,16.47159,16.0629,745.0,1,608,3.92e+17,GALAXY,0.08782733,348,51671,6
183.70192880000002,-0.631993123,18.10185,16.71889,16.111279999999997,15.8495,15.708979999999999,745.0,2,167,3.72e+18,STAR,0.000592011,3306,54922,109
184.0692739,-0.6315127779999999,18.38508,17.150370000000002,16.619629999999997,16.389860000000002,16.271639999999998,745.0,2,169,3.72e+18,GALAXY,0.7351998000000001,3306,54922,66
238.98777009999998,-0.602334742,18.14292,17.74537,17.581310000000002,17.576539999999998,17.47079,745.0,2,536,3.86e+17,QSO,0.7628108,343,51692,187
239.40794530000002,-0.5099333420000001,17.80781,16.46973,16.38199,16.34636,16.35388,745.0,2,539,3.86e+17,STAR,-0.000582766,343,51692,147
239.3827793,-0.467645078,18.924310000000002,17.238789999999998,16.34981,15.879129999999998,15.531989999999999,745.0,2,539,3.86e+17,GALAXY,0.08465462,343,51692,150
239.54234,-0.522224201,19.2607,17.75067,17.52371,17.3766,17.15547,745.0,2,540,3.86e+17,QSO,2.832395,343,51692,145
242.98194180000002,-0.485089759,18.10821,16.77918,16.21246,16.0048,15.901539999999999,745.0,2,563,3.9e+17,STAR,-0.000417835,346,51693,303
242.95482290000004,-0.446457437,18.90115,17.03906,16.03109,15.4815,15.065389999999999,745.0,2,563,3.88e+17,GALAXY,0.08011556,345,51690,112
243.0210074,-0.49456988700000004,19.2421,18.07248,17.57599,17.213739999999998,17.00031,745.0,2,563,3.9e+17,GALAXY,0.06661516,346,51693,314
243.88439390000002,-0.458423132,17.01633,16.8166,16.47103,16.01772,15.98409,745.0,2,569,3.9e+17,QSO,0.1464716,346,51693,223
244.11295669999998,-0.492485347,17.34144,17.66519,18.087429999999998,18.37465,18.64286,745.0,2,570,3.9e+17,STAR,-5.11e-06,346,51693,195
244.1388571,-0.484508165,19.17439,17.9477,17.45896,17.276239999999998,17.123620000000003,745.0,2,570,3.9e+17,STAR,-1.1599999999999999e-05,346,51693,193
244.28491040000003,-0.455476627,18.63084,16.693260000000002,15.67451,15.205570000000002,14.820770000000001,745.0,2,571,3.9e+17,GALAXY,0.09280799,346,51693,162
244.49183100000002,-0.470565564,18.43597,17.47617,17.10257,16.90971,16.82976,745.0,2,573,3.9e+17,GALAXY,0.01660742,346,51693,148
244.4967906,-0.49839785700000006,17.9878,16.51811,15.74451,15.304329999999998,14.985560000000001,745.0,2,573,3.9e+17,GALAXY,0.0504769,346,51693,146
244.91639700000002,-0.523075658,18.45084,17.39167,16.97855,16.82599,16.76456,745.0,2,576,3.9e+17,STAR,-0.00034075,346,51693,81
244.92558209999999,-0.455836405,19.347070000000002,17.76923,16.927139999999998,16.48486,16.146079999999998,745.0,2,576,3.9e+17,GALAXY,0.07900908,346,51693,106
244.93554480000003,-0.47924699600000004,18.53797,17.16947,16.5021,16.189329999999998,15.95892,745.0,2,576,3.9e+17,GALAXY,0.05936759,346,51693,108
245.12849330000003,-0.499415435,19.18215,18.79711,18.8115,18.61492,18.51464,745.0,2,577,4.1e+17,QSO,0.5382954000000001,364,52000,307
245.3673526,-0.457073809,18.123160000000002,16.319779999999998,15.37991,14.910120000000001,14.5367,745.0,2,579,4.1e+17,GALAXY,0.05909181,364,52000,302
245.37669440000002,-0.45700795200000005,19.46922,17.96987,17.31625,16.92729,16.71774,745.0,2,579,3.9e+17,GALAXY,0.06916405,346,51693,67
245.97847940000003,-0.483455495,19.38072,17.38953,16.26663,15.75659,15.369629999999999,745.0,2,583,4.1e+17,GALAXY,0.09362785,364,52000,221
246.0343781,-0.473284059,19.51987,17.56103,16.442999999999998,15.95302,15.573039999999999,745.0,2,583,4.1e+17,GALAXY,0.14243789999999998,364,52000,190
246.26815699999997,-0.42698989600000004,19.46025,18.28482,17.78494,17.503770000000003,17.314970000000002,745.0,2,585,4.1e+17,GALAXY,0.04653732,364,52000,161
246.6956258,-0.510110724,18.0106,16.81185,16.32209,16.03653,15.92627,745.0,2,588,4.1e+17,GALAXY,0.044495,364,52000,146
246.78208089999998,-0.492431557,17.609939999999998,15.90911,15.0209,14.54955,14.199710000000001,745.0,2,588,4.1e+17,GALAXY,0.04619161,364,52000,107
247.02113909999997,-0.448676629,19.235120000000002,19.08207,18.78046,18.811239999999998,18.99055,745.0,2,590,4.1e+17,QSO,1.149604,364,52000,74
248.26901580000003,-0.488919926,19.27635,17.99304,17.47953,17.290879999999998,18.2856,745.0,2,598,3.92e+17,STAR,-7.32e-05,348,51671,236
248.8945205,-0.45232948700000003,18.73576,16.838260000000002,15.94847,15.53803,15.156379999999999,745.0,2,602,3.92e+17,GALAXY,0.07018682,348,51671,163
249.4965512,-0.49846827200000005,18.99369,17.311220000000002,16.48666,16.053320000000003,15.748579999999999,745.0,2,606,3.92e+17,GALAXY,0.05894065,348,51671,106
189.429821,-0.131042119,17.838829999999998,16.62422,16.84056,17.03584,17.158170000000002,745.0,3,205,3.26e+18,STAR,0.000648475,2895,54567,116
189.4485445,-0.052745243,18.975620000000003,17.84829,17.494120000000002,17.374000000000002,17.35097,745.0,3,205,3.28e+17,STAR,0.000257387,291,51928,310
189.453801,-0.097312842,17.66081,16.62739,16.288420000000002,16.17215,16.14751,745.0,3,205,3.26e+18,STAR,5.91e-07,2895,54567,117
189.4687466,-0.035999748,17.28231,16.209,15.7648,15.51375,15.479679999999998,745.0,3,205,3.26e+18,STAR,0.000579113,2895,54567,119
189.52224919999998,-0.027031352999999998,16.32175,14.72385,13.8848,13.46923,13.15061,745.0,3,205,3.27e+17,GALAXY,0.01251297,290,51941,516
189.4971499,-0.110585473,19.25978,18.10524,17.4296,17.08964,16.85153,745.0,3,205,3.28e+17,GALAXY,0.1383053,291,51928,318
225.52925330000002,-0.029787763999999998,19.21136,18.738,18.76889,18.96195,19.181820000000002,745.0,3,446,4.52e+18,STAR,-0.000197667,4016,55632,396
225.49435559999998,-0.11431690900000001,19.43974,18.09289,17.40579,17.0081,16.82082,745.0,3,446,3.49e+17,GALAXY,0.04019753,310,51990,224
145.28857649999998,0.34651158,19.22352,18.00232,17.37943,17.0111,16.76524,756.0,4,197,3e+17,GALAXY,0.06460119,266,51630,359
145.2928209,0.37632632299999996,19.31302,18.135270000000002,17.67289,17.49996,17.44187,756.0,4,197,3e+17,STAR,0.000213372,266,51630,346
145.5938073,0.27830838199999997,19.1079,18.92201,18.59314,18.47573,18.40461,756.0,4,199,3e+17,QSO,1.4047,266,51630,396
145.6372746,0.37331136299999995,19.20753,17.87736,17.30583,17.08623,16.96132,756.0,4,199,3e+17,STAR,-3.48e-05,266,51630,390
